FID,pointid,shrub_cov,Elev,Slope,x_wgs,y_wgs,x_utm,y_utm,lat,lng
2761,2762,0.035363,720,3.39325,-119.668167,35.152494,256949.2,3893210,,
1346,1347,0.035291,765,7.5523701,-119.669107,35.161126,256889.2,3894170,,
1072,1073,0.035265,752,4.0446901,-119.674218,35.162996,256429.2,3894390,,
1491,1492,0.03526,774,17.8097,-119.666884,35.160274,257089.2,3894070,,
1466,1467,0.034986,744,1.60105,-119.672369,35.160153,256589.2,3894070,,
1566,1567,0.034715,744,5.5532498,-119.669938,35.159666,256809.2,3894010,,
481,482,0.034714,767,3.1996,-119.681807,35.166795,255749.2,3894830,,
221,222,0.034698,772,3.1996,-119.68119,35.16807,255809.2,3894970,,
2631,2632,0.034563,723,2.7251401,-119.667319,35.153414,257029.2,3893310,,
1156,1157,0.03455,-9999,-9999,-119.673975,35.162281,256449.2,3894310,,
2974,2975,0.034527,716,-9999,-119.666359,35.150911,257109.2,3893030,,
1852,1853,0.034463,739,4.5202298,-119.669885,35.158044,256809.2,3893830,,
2361,2362,0.034461,719,4.3187199,-119.670881,35.154958,256709.2,3893490,,
2902,2903,0.034457,711,1.51893,-119.669667,35.151379,256809.2,3893090,,
2856,2857,0.034362,711,2.0871301,-119.669898,35.151734,256789.2,3893130,,
2880,2881,0.034357,711,1.60105,-119.669673,35.151559,256809.2,3893110,,
2771,2772,0.034354,737,7.8130798,-119.665973,35.152542,257149.2,3893210,,
2341,2342,0.034351,723,2.0871301,-119.668913,35.155181,256889.2,3893510,,
2770,2771,0.034261,735,6.7628598,-119.666193,35.152537,257129.2,3893210,,
2608,2609,0.034182,732,12.5469999,-119.666447,35.153613,257109.2,3893330,,
2518,2519,0.034049,723,2.7251401,-119.667781,35.154125,256989.2,3893390,,
2355,2356,0.034016,732,4.5202298,-119.665842,35.155249,257169.2,3893510,,
2461,2462,0.033922,724,2.8624101,-119.668012,35.15448,256969.2,3893430,,
1679,1680,0.033901,739,1.01275,-119.672327,35.158892,256589.2,3893930,,
2846,2847,0.033806,724,6.0753298,-119.666614,35.151987,257089.2,3893150,,
2371,2372,0.03361,724,2.7251401,-119.668688,35.155006,256909.2,3893490,,
521,522,0.033547,765,3.64697,-119.681801,35.166615,255749.2,3894810,,
2489,2490,0.03351,722,2.8624101,-119.668006,35.1543,256969.2,3893410,,
2296,2297,0.033426,732,1.60105,-119.665854,35.155609,257169.2,3893550,,
361,362,0.033408,770,1.60105,-119.681166,35.16735,255809.2,3894890,,
2898,2899,0.033298,729,10.2840004,-119.665725,35.151646,257169.2,3893110,,
2922,2923,0.033226,711,2.5304899,-119.669661,35.151199,256809.2,3893070,,
2820,2821,0.033147,728,8.6034002,-119.66662,35.152167,257089.2,3893170,,
1964,1965,0.033111,738,8.18785,-119.665699,35.157596,257189.2,3893770,,
1856,1857,0.033096,740,2.8624101,-119.669007,35.158064,256889.2,3893830,,
2754,2755,0.033088,713,2.5805399,-119.669702,35.15246,256809.2,3893210,,
2609,2610,0.033087,737,11.0151997,-119.666228,35.153618,257129.2,3893330,,
2726,2727,0.033079,714,5.0511498,-119.670147,35.15263,256769.2,3893230,,
1615,1616,0.032869,759,11.9057999,-119.665983,35.159573,257169.2,3893990,,
2790,2791,0.032824,720,2.0248699,-119.667503,35.152328,257009.2,3893190,,
2377,2378,0.032782,729,2.0248699,-119.667372,35.155035,257029.2,3893490,,
399,400,0.032681,767,1.60105,-119.681599,35.16716,255769.2,3894870,,
2702,2703,0.032654,716,1.82533,-119.669495,35.152825,256829.2,3893250,,
2462,2463,0.032603,724,2.8624101,-119.667793,35.154485,256989.2,3893430,,
1431,1432,0.032505,761,8.7751198,-119.667774,35.160615,257009.2,3894110,,
2550,2551,0.032344,728,8.9433498,-119.666898,35.153964,257069.2,3893370,,
2672,2673,0.032325,717,1.60105,-119.670159,35.152991,256769.2,3893270,,
1113,1114,0.03218,750,3.39325,-119.673987,35.162641,256449.2,3894350,,
1677,1678,0.03212,747,9.6490698,-119.665752,35.159217,257189.2,3893950,,
2050,2051,0.031988,734,5.36764,-119.666998,35.157026,257069.2,3893710,,
520,521,0.031929,764,2.1475899,-119.68202,35.16661,255729.2,3894810,,
2876,2877,0.031893,734,9.6362696,-119.665511,35.151831,257189.2,3893130,,
1525,1526,0.031892,743,2.8624101,-119.672357,35.159793,256589.2,3894030,,
1495,1496,0.031841,744,1.82533,-119.672363,35.159973,256589.2,3894050,,
1818,1819,0.031827,736,5.0511498,-119.670329,35.158215,256769.2,3893850,,
2510,2511,0.031825,720,3.5404799,-119.669536,35.154086,256829.2,3893390,,
3025,3026,0.031784,708,4.0446901,-119.667652,35.150161,256989.2,3892950,,
2946,2947,0.031706,711,4.65874,-119.668558,35.151043,256909.2,3893050,,
2708,2709,0.031597,721,3.23927,-119.668179,35.152854,256949.2,3893250,,
1974,1975,0.031535,729,5.6437101,-119.6703,35.157314,256769.2,3893750,,
2009,2010,0.031451,732,5.4612598,-119.669417,35.157153,256849.2,3893730,,
1322,1323,0.031448,764,4.65874,-119.668894,35.161311,256909.2,3894190,,
987,988,0.03141,769,7.12502,-119.672054,35.163946,256629.2,3894490,,
1973,1974,0.031185,729,7.0719199,-119.670519,35.157309,256749.2,3893750,,
2289,2290,0.031004,728,2.5805399,-119.667389,35.155575,257029.2,3893550,,
2985,2986,0.030917,711,4.5761399,-119.66745,35.150707,257009.2,3893010,,
1382,1383,0.030849,746,4.3187199,-119.672606,35.160688,256569.2,3894130,,
766,767,0.030839,765,2.5304899,-119.678688,35.165422,256029.2,3894670,,
2199,2200,0.030801,729,3.0775199,-119.667407,35.156116,257029.2,3893610,,
439,440,0.030778,766,2.2636399,-119.682032,35.16697,255729.2,3894850,,
2630,2631,0.030733,721,1.4321001,-119.667538,35.153409,257009.2,3893310,,
2940,2941,0.030725,709,2.5304899,-119.669874,35.151014,256789.2,3893050,,
2688,2689,0.030633,726,7.2126002,-119.666649,35.153068,257089.2,3893270,,
2025,2026,0.030604,737,4.0760598,-119.665907,35.157231,257169.2,3893730,,
2612,2613,0.030524,739,4.0446901,-119.66557,35.153632,257189.2,3893330,,
2819,2820,0.030509,724,7.3333902,-119.666839,35.152162,257069.2,3893170,,
2837,2838,0.030478,716,1.4321001,-119.668588,35.151944,256909.2,3893150,,
2607,2608,0.030438,732,10.2194004,-119.666667,35.153608,257089.2,3893330,,
2511,2512,0.030211,720,4.0446901,-119.669317,35.154091,256849.2,3893390,,
3009,3010,0.03017,708,3.23927,-119.668535,35.150322,256909.2,3892970,,
2005,2006,0.030154,729,5.5532498,-119.670294,35.157134,256769.2,3893730,,
2544,2545,0.030154,721,3.1996,-119.668214,35.153935,256949.2,3893370,,
1882,1883,0.029964,736,4.9751902,-119.670098,35.157859,256789.2,3893810,,
2463,2464,0.029787,724,2.95035,-119.667574,35.15449,257009.2,3893430,,
2661,2662,0.029643,726,5.36764,-119.666655,35.153248,257089.2,3893290,,
2663,2664,0.029603,733,8.8876495,-119.666216,35.153258,257129.2,3893290,,
2928,2929,0.029553,715,4.5202298,-119.668345,35.151228,256929.2,3893070,,
2606,2607,0.029512,727,7.4857101,-119.666886,35.153604,257069.2,3893330,,
737,738,0.029255,766,3.0775199,-119.678694,35.165602,256029.2,3894690,,
1948,1949,0.029222,735,5.4612598,-119.669209,35.157518,256869.2,3893770,,
1755,1756,0.029112,742,3.6817801,-119.669902,35.158585,256809.2,3893890,,
2892,2893,0.028911,718,4.9751902,-119.667041,35.151617,257049.2,3893110,,
2864,2865,0.028756,717,2.95035,-119.668143,35.151773,256949.2,3893130,,
893,894,0.028628,769,6.6312499,-119.672741,35.164832,256569.2,3894590,,
480,481,0.028475,766,2.5805399,-119.682026,35.16679,255729.2,3894830,,
2263,2264,0.028458,732,2.95035,-119.666518,35.155775,257109.2,3893570,,
2847,2848,0.028265,724,7.5523701,-119.666394,35.151992,257109.2,3893150,,
1772,1773,0.02818,743,7.0719199,-119.666173,35.158667,257149.2,3893890,,
2841,2842,0.028171,718,3.23927,-119.667711,35.151963,256989.2,3893150,,
2406,2407,0.028125,727,3.6817801,-119.667366,35.154855,257029.2,3893470,,
2753,2754,0.028012,712,3.1996,-119.669922,35.152455,256789.2,3893210,,
2169,2170,0.027458,730,3.1996,-119.667413,35.156296,257029.2,3893630,,
2772,2773,0.027433,737,9.0946398,-119.665754,35.152547,257169.2,3893210,,
2798,2799,0.02726,737,9.5848703,-119.665748,35.152367,257169.2,3893190,,
2907,2908,0.027256,714,4.3187199,-119.66857,35.151403,256909.2,3893090,,
2516,2517,0.027083,722,2.7251401,-119.66822,35.154115,256949.2,3893390,,
2687,2688,0.027051,724,5.7547402,-119.666868,35.153063,257069.2,3893270,,
2854,2855,0.026801,743,-9999,-119.664859,35.152026,257249.2,3893150,,
2655,2656,0.02675,721,1.01275,-119.667971,35.153219,256969.2,3893290,,
2943,2944,0.026586,709,2.0871301,-119.669216,35.151028,256849.2,3893050,,
2545,2546,0.026575,721,2.8624101,-119.667995,35.15394,256969.2,3893370,,
2874,2875,0.026486,730,7.8130798,-119.66595,35.151821,257149.2,3893130,,
1645,1646,0.026453,754,9.4288702,-119.665978,35.159392,257169.2,3893970,,
2584,2585,0.026408,739,7.4857101,-119.665576,35.153813,257189.2,3893350,,
2629,2630,0.026064,721,1.51893,-119.667758,35.153404,256989.2,3893310,,
3004,3005,0.026064,710,0,-119.669632,35.150298,256809.2,3892970,,
2951,2952,0.025977,717,4.5482702,-119.667462,35.151067,257009.2,3893050,,
2243,2244,0.025969,722,2.2636399,-119.670905,35.155678,256709.2,3893570,,
2817,2818,0.025966,721,4.5761399,-119.667278,35.152153,257029.2,3893170,,
2623,2624,0.025946,717,2.5805399,-119.669074,35.153375,256869.2,3893310,,
562,563,0.025825,764,6.0960798,-119.681137,35.166449,255809.2,3894790,,
1910,1911,0.02573,733,7.5689402,-119.67075,35.157665,256729.2,3893790,,
2433,2434,0.025698,726,3.23927,-119.667799,35.154665,256989.2,3893450,,
2845,2846,0.02552,723,5.90657,-119.666833,35.151982,257069.2,3893150,,
2728,2729,0.025448,714,4.0760598,-119.669708,35.15264,256809.2,3893230,,
286,287,0.025197,769,2.2636399,-119.681397,35.167705,255789.2,3894930,,
398,399,0.025159,767,2.0248699,-119.681818,35.167155,255749.2,3894870,,
1524,1525,0.025131,742,3.0775199,-119.672576,35.159788,256569.2,3894030,,
3033,3034,0.024985,706,2.8624101,-119.668304,35.149967,256929.2,3892930,,
2803,2804,0.024911,748,5.0511498,-119.664651,35.152391,257269.2,3893190,,
1873,1874,0.024803,745,10.0249996,-119.665278,35.158146,257229.2,3893830,,
2764,2765,0.024718,720,2.0248699,-119.667509,35.152508,257009.2,3893210,,
2055,2056,0.024631,736,4.65874,-119.665901,35.15705,257169.2,3893710,,
3026,3027,0.024631,710,3.0775199,-119.667432,35.150166,257009.2,3892950,,
1134,1135,0.024507,-9999,2.5304899,-119.673981,35.162461,256449.2,3894330,,
1497,1498,0.024439,743,4.0760598,-119.671924,35.159982,256629.2,3894050,,
2860,2861,0.024303,715,4.3187199,-119.669021,35.151754,256869.2,3893130,,
1500,1501,0.024178,743,5.7547402,-119.671266,35.159997,256689.2,3894050,,
2482,2483,0.024147,720,3.1996,-119.669542,35.154266,256829.2,3893410,,
2578,2579,0.024055,727,8.9848804,-119.666892,35.153784,257069.2,3893350,,
2238,2239,0.023915,739,9.5848703,-119.665427,35.155979,257209.2,3893590,,
1978,1979,0.023906,732,4.9751902,-119.669423,35.157333,256849.2,3893750,,
2930,2931,0.023735,715,2.0871301,-119.667906,35.151237,256969.2,3893070,,
2209,2210,0.023706,739,9.5848703,-119.665214,35.156164,257229.2,3893610,,
240,241,0.023645,773,7.1601801,-119.677022,35.168163,256189.2,3894970,,
3021,3022,0.023618,706,2.95035,-119.668529,35.150142,256909.2,3892950,,
1736,1737,0.023617,750,7.2126002,-119.666837,35.158833,257089.2,3893910,,
2624,2625,0.02348,719,4.0760598,-119.668854,35.15338,256889.2,3893310,,
2266,2267,0.023478,733,5.6437101,-119.66586,35.155789,257169.2,3893570,,
397,398,0.0233,766,2.5304899,-119.682038,35.16715,255729.2,3894870,,
2293,2294,0.023243,731,2.5304899,-119.666512,35.155595,257109.2,3893550,,
2893,2894,0.023046,721,5.2723298,-119.666821,35.151622,257069.2,3893110,,
2815,2816,0.023037,719,2.8624101,-119.667716,35.152143,256989.2,3893170,,
2990,2991,0.022814,709,2.0871301,-119.669637,35.150478,256809.2,3892990,,
2816,2817,0.022784,719,3.1996,-119.667497,35.152148,257009.2,3893170,,
2136,2137,0.022721,728,4.3187199,-119.667858,35.156467,256989.2,3893650,,
1842,1843,0.022629,752,10.3150997,-119.665065,35.158331,257249.2,3893850,,
2931,2932,0.022485,715,2.0871301,-119.667687,35.151242,256989.2,3893070,,
1530,1531,0.022445,741,4.65874,-119.67126,35.159817,256689.2,3894030,,
1977,1978,0.022423,732,4.79318,-119.669642,35.157329,256829.2,3893750,,
2237,2238,0.022377,739,9.4681301,-119.665646,35.155974,257189.2,3893590,,
1438,1439,0.022133,744,3.0775199,-119.672374,35.160333,256589.2,3894090,,
2773,2774,0.022093,741,10.0740004,-119.665535,35.152552,257189.2,3893210,,
2948,2949,0.022082,714,4.1687398,-119.66812,35.151052,256949.2,3893050,,
1917,1918,0.02197,738,5.1996698,-119.669215,35.157699,256869.2,3893790,,
2818,2819,0.021961,721,5.7547402,-119.667058,35.152157,257049.2,3893170,,
2008,2009,0.021931,732,4.5202298,-119.669636,35.157148,256829.2,3893730,,
2831,2832,0.021885,711,3.0775199,-119.669904,35.151914,256789.2,3893150,,
2580,2581,0.021735,732,13.0620003,-119.666453,35.153793,257109.2,3893350,,
2271,2272,0.021731,737,5.15065,-119.664763,35.155814,257269.2,3893570,,
1820,1821,0.021703,741,4.0446901,-119.669891,35.158225,256809.2,3893850,,
2982,2983,0.021531,711,3.1996,-119.668108,35.150692,256949.2,3893010,,
1719,1720,0.021419,738,5.15065,-119.670566,35.15875,256749.2,3893910,,
1724,1725,0.021412,744,3.8510301,-119.66947,35.158775,256849.2,3893910,,
2913,2914,0.021351,718,2.5304899,-119.667254,35.151432,257029.2,3893090,,
2806,2807,0.021349,713,2.0871301,-119.66969,35.152099,256809.2,3893170,,
2611,2612,0.021314,739,7.12502,-119.665789,35.153628,257169.2,3893330,,
3015,3016,0.021063,-9999,-9999,-119.667219,35.150351,257029.2,3892970,,
3008,3009,0.020927,708,3.8510301,-119.668754,35.150317,256889.2,3892970,,
2264,2265,0.02089,733,2.5304899,-119.666299,35.15578,257129.2,3893570,,
2912,2913,0.020805,717,2.7251401,-119.667474,35.151427,257009.2,3893090,,
1788,1789,0.02047,741,4.1687398,-119.669897,35.158405,256809.2,3893870,,
2787,2788,0.020428,720,3.1996,-119.668161,35.152313,256949.2,3893190,,
2796,2797,0.020402,735,9.0946398,-119.666187,35.152357,257129.2,3893190,,
2350,2351,0.020321,729,1.60105,-119.666939,35.155225,257069.2,3893510,,
1975,1976,0.020117,731,4.5202298,-119.670081,35.157319,256789.2,3893750,,
1980,1981,0.020063,732,5.7105899,-119.668984,35.157343,256889.2,3893750,,
2966,2967,0.020006,712,3.6817801,-119.668114,35.150872,256949.2,3893030,,
2380,2381,0.019961,730,0.71616,-119.666714,35.15505,257089.2,3893490,,
2774,2775,0.019831,745,8.5599003,-119.665315,35.152556,257209.2,3893210,,
2810,2811,0.019824,716,1.01275,-119.668813,35.152119,256889.2,3893170,,
2843,2844,0.019721,720,4.5761399,-119.667272,35.151973,257029.2,3893150,,
2970,2971,0.019612,715,4.79318,-119.667237,35.150892,257029.2,3893030,,
2581,2582,0.019592,737,11.4912004,-119.666234,35.153798,257129.2,3893350,,
1976,1977,0.019526,731,4.3480902,-119.669861,35.157324,256809.2,3893750,,
1646,1647,0.019458,752,10.9261999,-119.665758,35.159397,257189.2,3893970,,
2604,2605,0.019406,723,3.23927,-119.667325,35.153594,257029.2,3893330,,
2789,2790,0.01937,720,1.4321001,-119.667722,35.152323,256989.2,3893190,,
2839,2840,0.019349,717,2.7251401,-119.668149,35.151953,256949.2,3893150,,
322,323,0.019263,769,2.7251401,-119.681391,35.167525,255789.2,3894910,,
2866,2867,0.01921,718,3.1996,-119.667705,35.151783,256989.2,3893130,,
2998,2999,0.01915,711,2.7251401,-119.667883,35.150517,256969.2,3892990,,
2434,2435,0.019136,726,4.0760598,-119.667579,35.15467,257009.2,3893450,,
2867,2868,0.019134,718,2.5805399,-119.667485,35.151788,257009.2,3893130,,
2897,2898,0.019131,729,7.0004802,-119.665944,35.151641,257149.2,3893110,,
2793,2794,0.019114,726,8.1266499,-119.666845,35.152342,257069.2,3893190,,
2577,2578,0.019028,723,5.6437101,-119.667111,35.153779,257049.2,3893350,,
2873,2874,0.018962,727,7.12502,-119.666169,35.151817,257129.2,3893130,,
2986,2987,0.018781,714,5.0511498,-119.667231,35.150711,257029.2,3893010,,
2908,2909,0.018718,715,2.8624101,-119.668351,35.151408,256929.2,3893090,,
1791,1792,0.018653,742,2.5304899,-119.669239,35.158419,256869.2,3893870,,
1915,1916,0.018567,737,5.8851299,-119.669654,35.157689,256829.2,3893790,,
2878,2879,0.018376,740,9.11658,-119.665073,35.151841,257229.2,3893130,,
3002,3003,0.018279,714,-9999,-119.667005,35.150536,257049.2,3892990,,
2407,2408,0.018218,727,4.0446901,-119.667147,35.15486,257049.2,3893470,,
2685,2686,0.01818,722,1.60105,-119.667307,35.153053,257029.2,3893270,,
2684,2685,0.018065,721,0.506415,-119.667526,35.153049,257009.2,3893270,,
2989,2990,0.01802,-9999,-9999,-119.666573,35.150726,257089.2,3893010,,
2958,2959,0.018017,-9999,-9999,-119.669869,35.150834,256789.2,3893030,,
2391,2392,0.018007,718,3.8510301,-119.670656,35.154782,256729.2,3893470,,
441,442,0.017984,767,1.01275,-119.681593,35.16698,255769.2,3894850,,
2842,2843,0.017872,718,3.1996,-119.667491,35.151968,257009.2,3893150,,
2988,2989,0.017812,-9999,-9999,-119.666792,35.150721,257069.2,3893010,,
3014,3015,0.017709,711,2.5805399,-119.667438,35.150346,257009.2,3892970,,
1874,1875,0.017462,750,9.4681301,-119.665059,35.158151,257249.2,3893830,,
3034,3035,0.017407,707,3.39325,-119.668084,35.149972,256949.2,3892930,,
2636,2637,0.01713,733,9.5201998,-119.666222,35.153438,257129.2,3893310,,
3003,3004,0.016938,-9999,-9999,-119.666786,35.150541,257069.2,3892990,,
2877,2878,0.01687,740,9.0536499,-119.665292,35.151836,257209.2,3893130,,
2348,2349,0.016835,729,1.82533,-119.667378,35.155215,257029.2,3893510,,
3023,3024,0.016795,707,3.8510301,-119.66809,35.150152,256949.2,3892950,,
2996,2997,0.016788,710,3.1996,-119.668321,35.150507,256929.2,3892990,,
2681,2682,0.016736,721,2.7251401,-119.668185,35.153034,256949.2,3893270,,
3036,3037,0.016591,708,-9999,-119.667646,35.149981,256989.2,3892930,,
2349,2350,0.016588,729,1.82533,-119.667158,35.15522,257049.2,3893510,,
2390,2391,0.01649,-9999,4.9751902,-119.670876,35.154778,256709.2,3893470,,
2241,2242,0.016314,-9999,6.0960798,-119.664769,35.155994,257269.2,3893590,,
3022,3023,0.016304,706,3.23927,-119.66831,35.150147,256929.2,3892950,,
3037,3038,0.016197,707,2.5304899,-119.669395,35.149762,256829.2,3892910,,
3011,3012,0.016128,709,3.8510301,-119.668096,35.150332,256949.2,3892970,,
2868,2869,0.015209,720,4.0446901,-119.667266,35.151792,257029.2,3893130,,
2301,2302,0.014972,736,2.5304899,-119.664757,35.155633,257269.2,3893550,,
1913,1914,0.014898,736,5.8851299,-119.670092,35.157679,256789.2,3893790,,
3001,3002,0.014878,714,5.4509401,-119.667225,35.150531,257029.2,3892990,,
2320,2321,0.014743,728,2.2636399,-119.667164,35.1554,257049.2,3893530,,
2923,2924,0.014631,711,2.8624101,-119.669442,35.151204,256829.2,3893070,,
2987,2988,0.014495,714,-9999,-119.667011,35.150716,257049.2,3893010,,
2517,2518,0.014446,722,2.8624101,-119.668,35.15412,256969.2,3893390,,
1947,1948,0.014421,734,5.2723298,-119.669428,35.157514,256849.2,3893770,,
2352,2353,0.014402,730,1.4321001,-119.6665,35.155235,257109.2,3893510,,
3000,3001,0.014245,711,2.5304899,-119.667444,35.150526,257009.2,3892990,,
2870,2871,0.014054,723,6.5740099,-119.666827,35.151802,257069.2,3893130,,
2662,2663,0.014041,726,9.2566795,-119.666436,35.153253,257109.2,3893290,,
1946,1947,0.013812,734,4.9751902,-119.669648,35.157509,256829.2,3893770,,
2007,2008,0.013733,731,3.23927,-119.669855,35.157144,256809.2,3893730,,
2483,2484,0.013527,720,3.1996,-119.669322,35.154271,256849.2,3893410,,
3043,3044,0.013453,705,-9999,-119.668079,35.149791,256949.2,3892910,,
2004,2005,0.013429,729,6.0753298,-119.670513,35.157129,256749.2,3893730,,
3038,3039,0.013362,707,2.5805399,-119.669175,35.149767,256849.2,3892910,,
2929,2930,0.013267,715,3.1996,-119.668126,35.151233,256949.2,3893070,,
2869,2870,0.013217,720,6.6312499,-119.667047,35.151797,257049.2,3893130,,
2813,2814,0.013184,719,3.5404799,-119.668155,35.152133,256949.2,3893170,,
2712,2713,0.013147,722,2.0871301,-119.667301,35.152873,257029.2,3893250,,
1979,1980,0.01298,733,5.36764,-119.669203,35.157338,256869.2,3893750,,
1065,1066,0.012959,763,7.9558001,-119.671372,35.16324,256689.2,3894410,,
